Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
14588,8486446,37,13,single,rented,no,Secretary,Anantapuram[24],Andhra_Pradesh,11,12,0
14589,2731553,56,14,married,owned,no,Architect,Guwahati,Assam,3,12,0
14590,6438478,64,6,single,rented,yes,Air_traffic_controller,Akola,Maharashtra,6,10,0
14591,6134910,60,6,married,rented,yes,Geologist,Kharagpur,West_Bengal,3,11,0
14592,1779655,74,8,single,rented,no,Technician,Yamunanagar,Haryana,7,12,0
14593,861365,43,10,single,rented,yes,Chemical_engineer,Kirari_Suleman_Nagar,Delhi,10,11,0
14594,5863246,38,9,single,rented,no,Graphic_Designer,Indore,Madhya_Pradesh,7,14,1
14595,5997509,42,1,single,rented,no,Army_officer,Imphal,Manipur,1,13,1
14596,9559020,36,12,single,rented,yes,Secretary,Serampore,West_Bengal,12,10,0
14597,1929905,56,17,single,rented,no,Consultant,Khandwa,Madhya_Pradesh,14,14,0
14598,6669730,72,4,single,rented,no,Computer_hardware_engineer,Bellary,Karnataka,3,12,0
14599,2726309,21,13,single,rented,yes,Secretary,Agra,Uttar_Pradesh,10,11,0
14600,9885445,59,12,single,rented,no,Petroleum_Engineer,Agra,Uttar_Pradesh,8,12,0
14601,9811019,39,13,single,rented,no,Psychologist,Barasat,West_Bengal,9,11,0
14602,2460009,62,9,single,rented,no,Web_designer,Kottayam,Kerala,6,13,0
14603,900174,61,17,single,rented,no,Chemical_engineer,Kurnool[18],Andhra_Pradesh,13,14,0
14604,2039792,32,10,single,rented,no,Physician,Aizawl,Mizoram,10,11,0
14605,5069758,50,19,single,rented,yes,Consultant,Baranagar,West_Bengal,13,11,0
14606,2585890,58,2,single,rented,no,Civil_engineer,Jodhpur,Rajasthan,2,14,0
14607,757592,23,5,married,rented,no,Consultant,Dehri[30],Bihar,3,10,0
14608,9531730,62,18,single,rented,no,Computer_operator,Barasat,West_Bengal,14,12,0
14609,3619689,41,7,single,rented,yes,Fashion_Designer,Nellore[14][15],Andhra_Pradesh,7,10,0
14610,4607910,66,7,single,rented,yes,Computer_operator,Alappuzha,Kerala,7,14,0
14611,9426676,41,6,single,rented,no,Designer,Navi_Mumbai,Maharashtra,6,14,0
14612,340310,70,7,single,rented,yes,Dentist,Ramagundam[27],Telangana,7,13,0
14613,3438381,46,6,single,rented,no,Web_designer,Khandwa,Madhya_Pradesh,6,12,0
14614,5633121,47,11,single,rented,no,Consultant,Kamarhati,West_Bengal,4,14,0
14615,1441243,55,6,single,rented,yes,Librarian,Nagaon,Assam,6,10,0
14616,3375231,62,9,single,rented,no,Chef,Mathura,Uttar_Pradesh,9,11,0
14617,4091318,33,7,single,rented,no,Geologist,Bhubaneswar,Odisha,7,11,1
14618,9299586,43,5,single,rented,yes,Software_Developer,Solapur,Maharashtra,3,13,0
14619,5132495,22,13,single,rented,no,Chef,Bhavnagar,Gujarat,6,10,0
14620,1933767,44,15,single,rented,yes,Analyst,Ballia,Uttar_Pradesh,14,10,0
14621,2936423,69,11,married,rented,yes,Chartered_Accountant,Bahraich,Uttar_Pradesh,6,13,0
14622,1230362,67,7,single,rented,no,Software_Developer,Haridwar,Uttarakhand,7,10,0
14623,8136627,25,19,single,rented,no,Computer_operator,Nandyal,Andhra_Pradesh,8,14,0
14624,4643972,36,9,single,rented,no,Flight_attendant,Sonipat,Haryana,3,13,0
14625,8187477,50,20,single,rented,no,Scientist,Hajipur[31],Bihar,7,14,0
14626,7773112,25,2,single,rented,yes,Software_Developer,Pune,Maharashtra,2,11,0
14627,2507092,54,17,single,rented,yes,Surveyor,Jabalpur,Madhya_Pradesh,7,11,0
14628,5435687,62,20,single,rented,no,Designer,Gaya,Bihar,7,10,0
14629,1696344,31,18,single,rented,no,Librarian,Amritsar,Punjab,13,10,0
14630,4503934,57,17,single,rented,no,Petroleum_Engineer,Moradabad,Uttar_Pradesh,5,14,0
14631,8377998,65,13,single,rented,no,Civil_engineer,Imphal,Manipur,4,11,1
14632,7268002,62,15,single,rented,yes,Fashion_Designer,Gudivada,Andhra_Pradesh,13,14,0
14633,8840108,49,10,married,rented,no,Web_designer,Muzaffarpur,Bihar,6,13,0
14634,5358407,22,3,single,rented,no,Software_Developer,Hosur,Tamil_Nadu,3,10,0
14635,2117452,33,20,single,rented,yes,Air_traffic_controller,Berhampore,West_Bengal,3,12,0
14636,6927783,30,3,single,rented,no,Firefighter,Mysore[7][8][9],Karnataka,3,12,0
14637,9222946,69,19,single,rented,no,Aviator,Sasaram[30],Bihar,3,12,0
14638,296613,23,3,single,rented,yes,Designer,Miryalaguda,Telangana,3,13,0
14639,7810957,48,5,single,rented,yes,Design_Engineer,Kollam,Kerala,5,11,0
14640,9760650,79,16,married,rented,yes,Biomedical_Engineer,Giridih,Jharkhand,4,12,0
14641,458263,50,14,single,rented,no,Technician,Asansol,West_Bengal,11,13,0
14642,9904501,63,20,single,rented,yes,Petroleum_Engineer,Miryalaguda,Telangana,6,13,0
14643,8755619,42,20,single,rented,no,Official,Kadapa[23],Andhra_Pradesh,9,12,0
14644,2531017,43,16,single,rented,no,Surgeon,Latur,Maharashtra,13,13,0
14645,9021260,30,17,single,rented,no,Analyst,Sasaram[30],Bihar,12,13,0
14646,5860796,42,15,married,rented,yes,Aviator,Chapra,Bihar,5,14,0
14647,282422,28,16,married,rented,yes,Technical_writer,Ulhasnagar,Maharashtra,6,13,0
14648,7083559,52,10,single,rented,no,Computer_operator,Bathinda,Punjab,5,13,0
14649,9711256,61,7,single,rented,no,Technology_specialist,Kulti,West_Bengal,7,14,0
14650,8822191,26,13,single,rented,no,Aviator,Gorakhpur,Uttar_Pradesh,3,10,1
14651,2871831,38,14,single,rented,no,Firefighter,Hajipur[31],Bihar,11,13,0
14652,9497461,67,6,single,rented,yes,Industrial_Engineer,Latur,Maharashtra,6,14,0
14653,4488415,33,15,single,rented,no,Secretary,Saharsa[29],Bihar,7,11,0
14654,4942553,33,1,single,rented,no,Librarian,Mahbubnagar,Telangana,1,11,0
14655,204283,53,20,single,owned,no,Secretary,Khammam,Telangana,4,11,0
14656,6581560,50,13,single,rented,no,Air_traffic_controller,Kollam,Kerala,7,12,0
14657,3589702,68,15,single,rented,no,Web_designer,Dhanbad,Jharkhand,5,13,0
14658,8176357,45,4,single,rented,no,Scientist,Vasai-Virar,Maharashtra,4,13,0
14659,2917765,47,9,single,rented,no,Technical_writer,Ratlam,Madhya_Pradesh,9,14,0
14660,9508705,70,12,single,rented,no,Petroleum_Engineer,Danapur,Bihar,12,14,0
14661,512579,48,7,single,rented,yes,Artist,Madurai,Tamil_Nadu,7,11,0
14662,4212878,28,10,single,rented,yes,Chemical_engineer,Patiala,Punjab,7,14,0
14663,7280359,21,11,single,rented,no,Hotel_Manager,Ballia,Uttar_Pradesh,6,10,1
14664,830380,47,15,single,rented,yes,Police_officer,Jehanabad[38],Bihar,3,14,0
14665,4038904,25,6,single,rented,yes,Architect,Siliguri,West_Bengal,6,12,0
14666,3423010,74,3,single,rented,yes,Computer_hardware_engineer,Dehradun,Uttarakhand,3,10,0
14667,1138928,46,0,single,rented,no,Scientist,Dharmavaram,Andhra_Pradesh,0,13,0
14668,5821445,49,15,single,rented,no,Software_Developer,Tezpur,Assam,13,12,0
14669,78418,35,18,single,rented,no,Air_traffic_controller,Bathinda,Punjab,12,12,0
14670,6813139,78,3,single,rented,no,Politician,Tirunelveli,Tamil_Nadu,3,12,0
14671,3218946,25,0,single,rented,no,Software_Developer,Vijayanagaram,Andhra_Pradesh,0,11,1
14672,9205302,77,13,single,rented,yes,Microbiologist,Deoghar,Jharkhand,11,13,0
14673,8986859,56,3,single,owned,yes,Web_designer,Ujjain,Madhya_Pradesh,3,14,0
14674,9151808,34,4,single,rented,no,Petroleum_Engineer,Pimpri-Chinchwad,Maharashtra,4,11,0
14675,7243585,57,15,single,rented,yes,Surveyor,Maheshtala,West_Bengal,9,11,0
14676,3417203,53,15,single,rented,no,Statistician,Shahjahanpur,Uttar_Pradesh,5,13,1
14677,6253358,70,10,single,rented,yes,Civil_servant,Navi_Mumbai,Maharashtra,7,11,0
14678,6983206,79,10,single,rented,yes,Economist,"Khora,_Ghaziabad",Uttar_Pradesh,3,14,0
14679,9886335,57,15,single,rented,no,Designer,Cuttack,Odisha,12,11,0
14680,7773050,59,19,single,rented,no,Magistrate,Phagwara,Punjab,3,12,0
14681,3796471,29,1,single,rented,no,Aviator,Bhopal,Madhya_Pradesh,1,10,0
14682,9514006,75,9,married,rented,no,Mechanical_engineer,Saharanpur,Uttar_Pradesh,9,11,0
14683,7164498,70,18,single,rented,no,Magistrate,Jhansi,Uttar_Pradesh,10,14,0
14684,5764547,21,8,single,rented,no,Petroleum_Engineer,Thrissur,Kerala,7,10,0
14685,1893263,61,12,single,rented,no,Chartered_Accountant,Pondicherry,Puducherry,7,10,0
14686,4884889,28,13,single,rented,no,Design_Engineer,Bhavnagar,Gujarat,10,12,0
14687,3466926,54,18,married,norent_noown,no,Technician,Anand,Gujarat,7,12,0
14688,3464807,60,7,single,rented,yes,Software_Developer,Madhyamgram,West_Bengal,7,10,0
14689,7359576,75,17,single,owned,no,Civil_engineer,Chandrapur,Maharashtra,14,14,0
14690,7301638,75,17,single,rented,no,Technology_specialist,Bhatpara,West_Bengal,14,11,0
14691,6982803,38,17,single,rented,no,Consultant,Bathinda,Punjab,5,11,0
14692,336776,27,17,single,owned,no,Analyst,Ramagundam[27],Telangana,8,10,0
14693,2188913,66,19,single,rented,no,Design_Engineer,Bharatpur,Rajasthan,3,12,0
14694,6963119,72,4,single,rented,yes,Aviator,South_Dumdum,West_Bengal,4,13,0
14695,8695578,50,16,single,rented,no,Magistrate,Sultan_Pur_Majra,Delhi,7,11,0
14696,8296594,22,13,single,rented,no,Analyst,Jaunpur,Uttar_Pradesh,13,13,1
14697,8494011,72,20,single,rented,no,Fashion_Designer,Ahmedabad,Gujarat,11,11,0
14698,9035347,60,3,single,rented,yes,Computer_operator,Bahraich,Uttar_Pradesh,3,13,0
14699,9820355,62,8,single,rented,no,Scientist,Khammam,Telangana,8,10,0
14700,5775285,57,6,single,rented,no,Civil_servant,Orai,Uttar_Pradesh,6,10,0
14701,9287791,79,4,single,rented,yes,Engineer,Jalgaon,Maharashtra,4,12,0
14702,1359452,59,5,married,rented,no,Financial_Analyst,Kota[6],Rajasthan,5,14,0
14703,3931749,64,5,single,rented,no,Technician,Darbhanga,Bihar,5,13,0
14704,8371074,78,11,single,norent_noown,yes,Architect,Kollam,Kerala,5,13,0
14705,990424,30,18,single,rented,no,Artist,Ozhukarai,Puducherry,13,10,1
14706,2391564,46,15,single,rented,yes,Statistician,Thoothukudi,Tamil_Nadu,5,11,0
14707,250968,60,7,single,rented,no,Lawyer,Bhatpara,West_Bengal,4,14,1
14708,6777059,76,8,single,rented,no,Surgeon,Gandhidham,Gujarat,8,11,1
14709,3323452,76,18,single,rented,yes,Psychologist,Mehsana,Gujarat,14,13,0
14710,8763038,72,13,single,rented,no,Technician,Thoothukudi,Tamil_Nadu,13,12,0
14711,9635286,73,15,single,rented,yes,Psychologist,Anand,Gujarat,8,11,0
14712,3974596,45,2,single,rented,no,Flight_attendant,Pune,Maharashtra,2,13,0
14713,2296270,52,14,single,rented,yes,Drafter,Medininagar,Jharkhand,6,13,0
14714,5118418,57,18,single,rented,no,Statistician,Phusro,Jharkhand,10,13,1
14715,3946313,45,9,single,rented,yes,Fashion_Designer,Kamarhati,West_Bengal,9,11,0
14716,6044042,22,3,single,rented,yes,Aviator,Belgaum,Karnataka,3,10,0
14717,5453088,34,20,single,norent_noown,yes,Firefighter,Chennai,Tamil_Nadu,9,10,0
14718,9360376,39,4,single,rented,yes,Surveyor,Giridih,Jharkhand,4,14,0
14719,5854256,70,2,single,rented,no,Computer_hardware_engineer,Bhusawal,Maharashtra,2,11,0
14720,9675070,56,19,single,rented,yes,Psychologist,Sasaram[30],Bihar,3,10,0
14721,2773533,26,6,single,rented,no,Chemical_engineer,Belgaum,Karnataka,3,12,0
14722,6427114,71,12,single,rented,no,Chef,Madurai,Tamil_Nadu,4,10,1
14723,1631681,77,8,single,rented,no,Geologist,Silchar,Assam,8,11,0
14724,3659030,24,2,single,rented,yes,Computer_hardware_engineer,Pudukkottai,Tamil_Nadu,2,13,0
14725,9738992,35,17,single,rented,yes,Surveyor,Aurangabad,Maharashtra,13,12,0
14726,9777298,43,20,single,rented,no,Surgeon,Jamshedpur,Jharkhand,14,13,0
14727,927040,72,0,single,owned,yes,Aviator,Ranchi,Jharkhand,0,13,0
14728,8369027,47,6,single,rented,yes,Army_officer,Nagaon,Assam,6,11,0
14729,8182419,22,6,single,rented,no,Web_designer,Bhusawal,Maharashtra,6,11,0
14730,1362373,21,0,single,rented,no,Surgeon,Ratlam,Madhya_Pradesh,0,10,1
14731,9783770,68,4,single,rented,no,Artist,Satara,Maharashtra,4,10,0
14732,499939,25,17,married,rented,yes,Chef,Bareilly,Uttar_Pradesh,9,14,0
14733,6965955,68,7,single,rented,no,Economist,Jalna,Maharashtra,7,12,0
14734,3443194,57,4,single,rented,yes,Fashion_Designer,Raipur,Chhattisgarh,4,11,0
14735,30515,73,12,single,rented,no,Physician,Gandhidham,Gujarat,3,11,0
14736,204151,66,0,single,rented,no,Microbiologist,Nanded,Maharashtra,0,13,0
14737,8397564,71,0,single,rented,no,Designer,Raebareli,Uttar_Pradesh,0,12,0
14738,2436293,58,5,single,rented,no,Web_designer,Bikaner,Rajasthan,5,14,0
14739,2745019,58,16,single,owned,no,Design_Engineer,Bathinda,Punjab,6,14,0
14740,2135335,26,4,single,rented,no,Firefighter,Kanpur,Uttar_Pradesh,4,11,0
14741,3663764,40,0,single,rented,no,Consultant,Avadi,Tamil_Nadu,0,10,0
14742,6979242,33,2,single,rented,no,Scientist,Vadodara,Gujarat,2,11,0
14743,5360213,64,12,single,rented,yes,Chartered_Accountant,Siwan[32],Bihar,4,14,0
14744,3716674,47,14,single,rented,no,Chef,Saharsa[29],Bihar,8,13,0
14745,5879597,46,17,single,rented,no,Graphic_Designer,Bathinda,Punjab,9,11,0
14746,4103178,70,11,single,rented,no,Economist,Deoghar,Jharkhand,11,12,0
14747,1380103,33,1,single,rented,yes,Dentist,Solapur,Maharashtra,1,10,0
14748,64822,33,9,single,rented,yes,Computer_operator,Katihar,Bihar,9,11,0
14749,752748,73,8,married,rented,no,Graphic_Designer,Pudukkottai,Tamil_Nadu,8,13,0
14750,9162675,61,0,single,rented,no,Police_officer,Bhilai,Chhattisgarh,0,11,0
14751,1796846,45,16,single,rented,yes,Software_Developer,Bidar,Karnataka,9,14,0
14752,6840553,21,4,single,rented,no,Designer,Nagaon,Assam,4,14,0
14753,1708734,69,11,married,rented,yes,Hotel_Manager,Rourkela,Odisha,11,11,0
14754,7793212,27,19,single,rented,no,Surgeon,Rajpur_Sonarpur,West_Bengal,13,11,0
14755,5687470,29,13,married,rented,yes,Civil_engineer,"Khora,_Ghaziabad",Uttar_Pradesh,13,14,0
14756,93648,34,3,single,rented,no,Consultant,Bhavnagar,Gujarat,3,12,0
14757,6368227,34,20,single,rented,no,Dentist,Gaya,Bihar,4,14,0
14758,9780861,60,14,single,rented,no,Microbiologist,Kottayam,Kerala,8,14,0
14759,5831049,36,1,single,rented,no,Flight_attendant,Jhansi,Uttar_Pradesh,1,13,0
14760,1543486,44,7,single,rented,no,Designer,Haldia,West_Bengal,5,13,1
14761,5301870,50,9,single,rented,no,Psychologist,Saharanpur,Uttar_Pradesh,4,11,0
14762,6231397,62,10,single,rented,no,Official,Jalgaon,Maharashtra,4,14,0
14763,4038319,78,13,single,rented,no,Chef,Kamarhati,West_Bengal,4,13,0
14764,3802122,54,17,single,rented,yes,Official,Thoothukudi,Tamil_Nadu,4,10,0
14765,954408,28,8,single,rented,yes,Civil_engineer,Proddatur,Andhra_Pradesh,8,13,0
14766,5143268,53,4,single,rented,no,Official,Tenali,Andhra_Pradesh,4,11,1
14767,1265890,57,0,single,rented,no,Technician,Uluberia,West_Bengal,0,14,0
14768,874023,41,18,single,rented,yes,Technician,Nangloi_Jat,Delhi,5,13,0
14769,757360,76,16,single,rented,no,Dentist,Hazaribagh,Jharkhand,7,10,0
14770,2111682,31,19,single,norent_noown,no,Technology_specialist,Bareilly,Uttar_Pradesh,9,14,0
14771,1905929,66,20,single,rented,no,Chartered_Accountant,Aurangabad[39],Bihar,8,11,0
14772,6625727,65,3,single,rented,no,Petroleum_Engineer,Shimoga,Karnataka,3,13,0
14773,4006666,24,11,single,rented,no,Lawyer,Panihati,West_Bengal,9,12,0
14774,8321716,58,10,single,rented,no,Mechanical_engineer,Jammu[16],Jammu_and_Kashmir,4,13,0
14775,2814526,31,18,single,rented,no,Air_traffic_controller,Mahbubnagar,Telangana,6,13,0
14776,62100,45,10,single,rented,yes,Geologist,Ballia,Uttar_Pradesh,5,13,0
14777,460547,70,20,single,rented,no,Software_Developer,Asansol,West_Bengal,4,12,1
14778,1400551,66,4,single,rented,yes,Official,Kochi,Kerala,4,11,0
14779,7239804,38,9,single,rented,no,Police_officer,Coimbatore,Tamil_Nadu,9,11,0
14780,4250194,28,9,single,rented,no,Statistician,Ramagundam[27],Telangana,8,13,0
14781,4441205,56,0,single,rented,no,Civil_servant,Saharanpur,Uttar_Pradesh,0,13,0
14782,1596742,79,15,single,norent_noown,no,Software_Developer,Buxar[37],Bihar,14,14,0
14783,2344126,37,7,single,rented,yes,Mechanical_engineer,Amroha,Uttar_Pradesh,7,11,0
14784,672205,28,0,single,rented,no,Computer_operator,Vasai-Virar,Maharashtra,0,13,0
14785,2069927,48,14,single,rented,yes,Petroleum_Engineer,Tenali,Andhra_Pradesh,9,10,0
14786,7710970,39,13,single,rented,no,Librarian,Bardhaman,West_Bengal,11,14,0
14787,5953603,29,11,single,rented,yes,Mechanical_engineer,Nagpur,Maharashtra,7,10,0
14788,2636776,38,1,single,rented,no,Industrial_Engineer,Muzaffarnagar,Uttar_Pradesh,1,11,0
14789,9131115,23,4,single,rented,no,Biomedical_Engineer,Panvel,Maharashtra,4,10,0
14790,5841051,40,5,single,rented,no,Police_officer,Gandhidham,Gujarat,5,13,0
14791,7832535,26,12,single,rented,yes,Hotel_Manager,Ahmednagar,Maharashtra,10,14,0
14792,6805823,48,2,married,rented,yes,Industrial_Engineer,Fatehpur,Uttar_Pradesh,2,12,0
14793,6682611,67,16,single,owned,yes,Design_Engineer,Mira-Bhayandar,Maharashtra,12,10,0
14794,235563,48,5,married,rented,no,Flight_attendant,Katihar,Bihar,5,11,1
14795,7366947,50,10,married,rented,yes,Fashion_Designer,Tadepalligudem,Andhra_Pradesh,10,13,0
14796,1685809,48,18,single,rented,yes,Physician,South_Dumdum,West_Bengal,3,12,0
14797,3831317,48,6,single,rented,no,Computer_hardware_engineer,Jaunpur,Uttar_Pradesh,6,13,0
14798,1503015,71,11,single,rented,yes,Biomedical_Engineer,Madurai,Tamil_Nadu,10,13,0
14799,7334328,60,12,single,rented,no,Economist,Erode[17],Tamil_Nadu,9,11,1
14800,1698437,40,10,single,owned,yes,Magistrate,Bhopal,Madhya_Pradesh,10,11,0
14801,4278856,59,12,single,rented,no,Economist,Udupi,Karnataka,4,11,1
14802,9985581,42,16,single,rented,yes,Drafter,Berhampur,Odisha,11,12,0
14803,551210,32,5,single,rented,yes,Comedian,Mangalore,Karnataka,3,10,0
14804,1739039,33,19,single,rented,no,Fashion_Designer,Kolkata,West_Bengal,10,13,1
14805,2024262,62,3,single,rented,yes,Microbiologist,Pimpri-Chinchwad,Maharashtra,3,12,0
14806,988540,65,14,single,rented,no,Architect,Alappuzha,Kerala,13,11,0
14807,5024402,35,10,single,rented,no,Dentist,Imphal,Manipur,6,13,0
14808,7895335,34,17,single,rented,no,Computer_operator,Bulandshahr,Uttar_Pradesh,5,11,1
14809,6119115,63,16,single,rented,no,Consultant,Vijayanagaram,Andhra_Pradesh,7,12,0
14810,1815884,50,19,single,rented,yes,Civil_engineer,Pune,Maharashtra,9,10,0
14811,1514337,58,8,single,rented,yes,Firefighter,Hospet,Karnataka,8,13,0
14812,2607714,72,11,single,rented,no,Dentist,Ahmednagar,Maharashtra,11,14,0
14813,8692332,61,3,single,rented,no,Civil_engineer,Warangal[11][12],Telangana,3,13,0
14814,2060668,67,8,single,rented,yes,Army_officer,Agra,Uttar_Pradesh,3,13,0
14815,649091,72,15,single,rented,no,Artist,Kishanganj[35],Bihar,14,12,0
14816,9046485,63,3,single,rented,yes,Statistician,Unnao,Uttar_Pradesh,3,12,0
14817,3521091,54,5,married,rented,no,Mechanical_engineer,Kadapa[23],Andhra_Pradesh,5,14,0
14818,3093599,45,10,single,rented,yes,Geologist,Jorhat,Assam,4,13,0
14819,651402,68,9,single,rented,yes,Artist,Gorakhpur,Uttar_Pradesh,9,13,0
14820,4098399,79,15,single,rented,no,Computer_hardware_engineer,Aurangabad,Maharashtra,10,12,0
14821,1548154,30,13,single,rented,no,Graphic_Designer,South_Dumdum,West_Bengal,4,12,0
14822,2202351,27,9,single,rented,no,Chef,Vasai-Virar,Maharashtra,8,10,0
14823,1808178,68,18,single,rented,yes,Design_Engineer,Orai,Uttar_Pradesh,14,12,0
14824,3635824,56,8,single,rented,no,Geologist,Machilipatnam,Andhra_Pradesh,8,13,1
14825,6325513,69,15,single,rented,yes,Army_officer,Yamunanagar,Haryana,4,11,0
14826,4347543,73,5,single,rented,no,Dentist,Chapra,Bihar,5,12,0
14827,16890,21,8,married,rented,no,Economist,Farrukhabad,Uttar_Pradesh,7,13,0
14828,9474065,73,11,single,rented,no,Graphic_Designer,Bokaro,Jharkhand,3,11,0
14829,3199428,71,14,single,rented,no,Flight_attendant,Jodhpur,Rajasthan,3,13,0
14830,7364088,74,5,single,rented,no,Technical_writer,Imphal,Manipur,5,11,1
14831,5112961,67,5,single,rented,no,Web_designer,Jalna,Maharashtra,3,10,1
14832,1659986,43,11,single,norent_noown,no,Industrial_Engineer,Ambarnath,Maharashtra,11,11,0
14833,5757407,68,6,single,rented,no,Flight_attendant,Rewa,Madhya_Pradesh,6,14,0
14834,5966818,66,6,single,rented,yes,Lawyer,Sambhal,Uttar_Pradesh,6,14,0
14835,8485097,23,18,single,owned,no,Civil_engineer,Gwalior,Madhya_Pradesh,11,14,0
14836,752752,76,3,single,rented,no,Physician,Ahmedabad,Gujarat,3,12,1
14837,9571049,43,8,single,rented,yes,Librarian,Bally,West_Bengal,8,11,0
14838,6414837,40,3,single,rented,no,Geologist,Thrissur,Kerala,3,14,1
14839,4899333,30,16,single,rented,yes,Chef,Hapur,Uttar_Pradesh,5,14,0
14840,1633168,42,14,married,rented,no,Politician,Gopalpur,West_Bengal,6,11,0
14841,3842749,49,4,single,rented,yes,Hotel_Manager,Gangtok,Sikkim,4,12,0
14842,3293636,74,15,single,rented,yes,Firefighter,Singrauli,Madhya_Pradesh,6,14,0
14843,5462646,42,18,married,rented,no,Politician,Sambhal,Uttar_Pradesh,11,11,0
14844,8503714,38,2,married,rented,no,Design_Engineer,Panvel,Maharashtra,2,10,0
14845,6300731,30,4,single,rented,no,Secretary,Vasai-Virar,Maharashtra,4,13,0
14846,2861281,25,19,single,rented,no,Air_traffic_controller,Sirsa,Haryana,5,12,0
14847,7223228,73,0,single,rented,yes,Aviator,Mango,Jharkhand,0,11,0
14848,4069278,28,14,married,rented,no,Flight_attendant,Bhatpara,West_Bengal,13,10,0
14849,8413167,60,14,single,rented,no,Chemical_engineer,Maheshtala,West_Bengal,10,12,1
14850,8316469,40,11,single,rented,no,Civil_engineer,Imphal,Manipur,5,10,0
14851,9776427,77,7,single,rented,yes,Lawyer,Shahjahanpur,Uttar_Pradesh,5,10,0
14852,4297791,54,9,single,rented,no,Scientist,Sangli-Miraj_&_Kupwad,Maharashtra,9,12,0
14853,7718952,60,1,single,rented,yes,Librarian,Morbi,Gujarat,1,12,0
14854,505809,33,9,single,rented,yes,Air_traffic_controller,Anantapuram[24],Andhra_Pradesh,9,10,0
14855,2511105,74,16,single,rented,yes,Librarian,Kanpur,Uttar_Pradesh,11,14,0
14856,97034,34,4,single,rented,yes,Mechanical_engineer,Vijayanagaram,Andhra_Pradesh,4,11,0
14857,5408156,77,2,single,rented,no,Chemical_engineer,Phusro,Jharkhand,2,14,0
14858,4430970,61,5,single,rented,yes,Economist,Jorhat,Assam,5,13,0
14859,6485001,54,14,single,rented,no,Politician,Vijayanagaram,Andhra_Pradesh,5,14,0
14860,5176250,42,14,single,rented,no,Analyst,Bhiwani,Haryana,6,14,0
14861,3392494,28,6,single,rented,yes,Secretary,Jamshedpur,Jharkhand,6,10,0
14862,2654218,55,15,single,norent_noown,no,Technology_specialist,Bhilwara,Rajasthan,14,14,0
14863,4015092,72,18,single,rented,yes,Consultant,Aurangabad[39],Bihar,11,12,0
14864,6451557,40,7,single,rented,no,Microbiologist,Erode[17],Tamil_Nadu,7,14,0
14865,2570620,53,11,single,rented,no,Web_designer,Gaya,Bihar,10,11,0
14866,6533070,43,16,single,rented,yes,Fashion_Designer,Nadiad,Gujarat,6,13,0
14867,7826657,30,3,single,rented,no,Dentist,Buxar[37],Bihar,3,10,1
14868,7855247,47,2,single,rented,no,Technician,Patna,Bihar,2,13,0
14869,1381568,50,7,single,rented,no,Mechanical_engineer,Gorakhpur,Uttar_Pradesh,4,10,0
14870,8531817,36,18,single,rented,yes,Engineer,Amravati,Maharashtra,14,14,0
14871,3023675,75,20,single,rented,no,Air_traffic_controller,Tumkur,Karnataka,3,13,0
14872,5600342,31,20,single,rented,yes,Official,Saharanpur,Uttar_Pradesh,7,12,0
14873,4007727,64,3,single,rented,yes,Air_traffic_controller,Warangal[11][12],Telangana,3,11,0
14874,9939884,24,9,single,rented,yes,Flight_attendant,Jaipur,Rajasthan,9,12,0
14875,645868,53,6,single,rented,yes,Biomedical_Engineer,Bhavnagar,Gujarat,3,13,0
14876,3584197,58,11,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,11,10,0
14877,893850,73,2,single,rented,yes,Lawyer,Kottayam,Kerala,2,13,0
14878,7759112,46,16,single,rented,no,Comedian,Imphal,Manipur,3,13,0
14879,6222541,45,19,single,norent_noown,no,Web_designer,Guntur[13],Andhra_Pradesh,11,12,1
14880,9761761,33,5,single,rented,no,Petroleum_Engineer,Raipur,Chhattisgarh,5,14,0
14881,1315106,62,5,single,rented,no,Police_officer,Hajipur[31],Bihar,5,12,1
14882,8189113,72,1,single,rented,no,Mechanical_engineer,Ongole,Andhra_Pradesh,1,12,1
14883,7361429,58,2,single,rented,no,Web_designer,Thiruvananthapuram,Kerala,2,12,1
14884,508609,34,20,single,rented,no,Flight_attendant,Pimpri-Chinchwad,Maharashtra,9,10,0
14885,8500985,30,18,single,rented,no,Physician,Hajipur[31],Bihar,9,12,0
14886,9199020,63,12,single,rented,no,Surgeon,Bhilwara,Rajasthan,7,11,0
14887,6646967,60,7,single,rented,no,Software_Developer,Gopalpur,West_Bengal,6,13,0
14888,6463842,56,2,single,rented,no,Designer,Akola,Maharashtra,2,12,0
14889,5351331,78,1,married,rented,yes,Mechanical_engineer,Davanagere,Karnataka,1,14,0
14890,2822666,31,0,single,rented,yes,Web_designer,Ambarnath,Maharashtra,0,11,0
14891,1640008,38,5,single,rented,no,Architect,Mira-Bhayandar,Maharashtra,5,12,0
14892,3154035,78,5,single,rented,no,Civil_servant,Hazaribagh,Jharkhand,5,14,0
14893,3607368,27,19,single,rented,yes,Technician,Barasat,West_Bengal,13,11,0
14894,3692913,55,6,single,rented,no,Magistrate,Delhi_city,Delhi,6,11,1
14895,1190125,33,12,single,rented,no,Petroleum_Engineer,Bhopal,Madhya_Pradesh,8,10,0
